query,query_time,rows_examined,joins
SUM transactions for user_id=6877,0.035291198397777876,37,2
SUM transactions for user_id=107,0.02918841304280438,17,2
SUM transactions for user_id=107,0.028156643925884763,17,2
SUM transactions for user_id=107,0.03670160405438493,17,2
SUM transactions for user_id=1307,0.03694571632792846,9,2
SUM transactions for user_id=1307,0.032691045902130476,9,2
SUM transactions for user_id=1307,0.03029591233044038,9,2
SUM transactions for user_id=7810,0.03508541706923654,37,2
SUM transactions for user_id=7810,0.03209875181823317,37,2
SUM transactions for user_id=7810,0.04055906949235513,37,2
SUM transactions for user_id=9428,0.04021737527384926,34,2
SUM transactions for user_id=9428,0.03486199759359919,34,2
SUM transactions for user_id=9428,0.037716619721594555,34,2
SUM transactions for user_id=5886,0.038568940494613034,8,2
SUM transactions for user_id=5886,0.0345540295430025,8,2
SUM transactions for user_id=5886,0.03332675953976074,8,2
SUM transactions for user_id=9384,0.03458441120009564,27,2
SUM transactions for user_id=9384,0.03540198678522342,27,2
SUM transactions for user_id=9384,0.035820534560594336,27,2
SUM transactions for user_id=4962,0.02664486588301609,16,2
SUM transactions for user_id=4962,0.025404081297627296,16,2
SUM transactions for user_id=4962,0.030888472014841246,16,2
SUM transactions for user_id=6238,0.03208370010543922,38,2
SUM transactions for user_id=6238,0.03010152843883772,38,2
SUM transactions for user_id=6238,0.031101779737530255,38,2
SUM transactions for user_id=8927,0.029925760583229526,23,2
SUM transactions for user_id=8927,0.032945783342714176,23,2
SUM transactions for user_id=8927,0.024106287581708477,23,2
SUM transactions for user_id=1477,0.028208932060441682,11,2
SUM transactions for user_id=1477,0.028263699013421927,11,2
SUM transactions for user_id=1477,0.022072126348460022,11,2
SUM transactions for user_id=4396,0.0324637285757186,17,2
SUM transactions for user_id=4396,0.029974238808795434,17,2
SUM transactions for user_id=4396,0.034840291921552545,17,2
SUM transactions for user_id=4844,0.02237251938470463,38,2
SUM transactions for user_id=4844,0.030929507188809456,38,2
SUM transactions for user_id=4844,0.02359318941375985,38,2
SUM transactions for user_id=6455,0.02596612337850012,6,2
SUM transactions for user_id=6455,0.0292001341343859,6,2
SUM transactions for user_id=6455,0.022091396793443283,6,2
SUM transactions for user_id=3848,0.02234158277099171,26,2
SUM transactions for user_id=3848,0.02443750482719161,26,2
SUM transactions for user_id=3848,0.02296344136365177,26,2
SUM transactions for user_id=3404,0.03055469616407005,5,2
SUM transactions for user_id=3404,0.026423754221767223,5,2
SUM transactions for user_id=3404,0.02869606651009584,5,2
SUM transactions for user_id=4566,0.028204584480358053,43,2
SUM transactions for user_id=4566,0.026072437093191885,43,2
SUM transactions for user_id=4566,0.02776856564037434,43,2
SUM transactions for user_id=101,0.02524963723329765,28,2
SUM transactions for user_id=101,0.02288200786658445,28,2
SUM transactions for user_id=101,0.027928512282523132,28,2
SUM transactions for user_id=4062,0.03543479848438455,30,2
SUM transactions for user_id=4062,0.0339158609143492,30,2
SUM transactions for user_id=4062,0.031240217162313372,30,2
SUM transactions for user_id=4867,0.02954441955304913,38,2
SUM transactions for user_id=4867,0.02974622086152796,38,2
SUM transactions for user_id=4867,0.020251023129307173,38,2
SUM transactions for user_id=8867,0.024639237296901418,43,2
SUM transactions for user_id=8867,0.028964137508234452,43,2
SUM transactions for user_id=8867,0.02032986836696795,43,2
SUM transactions for user_id=6051,0.022753152212146154,33,2
SUM transactions for user_id=6051,0.022136490467465644,33,2
SUM transactions for user_id=6051,0.02232570674741321,33,2
SUM transactions for user_id=5834,0.02243779385539939,8,2
SUM transactions for user_id=5834,0.027295382664601388,8,2
SUM transactions for user_id=5834,0.020442771965996517,8,2
SUM transactions for user_id=9001,0.029281535720928464,33,2
SUM transactions for user_id=9001,0.021471770638929823,33,2
SUM transactions for user_id=9001,0.030997400286421183,33,2
SUM transactions for user_id=7914,0.023310506312725986,38,2
SUM transactions for user_id=7914,0.023692338418519435,38,2
SUM transactions for user_id=7914,0.022729274415741442,38,2
SUM transactions for user_id=2155,0.021075454458271015,29,2
SUM transactions for user_id=2155,0.025471199416949423,29,2
SUM transactions for user_id=2155,0.020525969555740528,29,2
SUM transactions for user_id=8759,0.021108158159297227,9,2
SUM transactions for user_id=8759,0.024155715793747635,9,2
SUM transactions for user_id=8759,0.019922387342134504,9,2
SUM transactions for user_id=3490,0.021998669903013284,32,2
SUM transactions for user_id=3490,0.02722986162423835,32,2
SUM transactions for user_id=3490,0.021399854814428822,32,2
SUM transactions for user_id=3160,0.021392271477321836,34,2
SUM transactions for user_id=3160,0.027839247380601652,34,2
SUM transactions for user_id=3160,0.023406668178550055,34,2
SUM transactions for user_id=973,0.02234904970506369,40,2
SUM transactions for user_id=973,0.029054137559159414,40,2
SUM transactions for user_id=973,0.023013432316148302,40,2
SUM transactions for user_id=5670,0.029770728053085397,18,2
SUM transactions for user_id=5670,0.028786682213023954,18,2
SUM transactions for user_id=5670,0.021664348443854408,18,2
SUM transactions for user_id=3573,0.02423707259091688,31,2
SUM transactions for user_id=3573,0.026728586972841677,31,2
SUM transactions for user_id=3573,0.028051745781151775,31,2
SUM transactions for user_id=6761,0.022824664969397584,15,2
SUM transactions for user_id=6761,0.025561416618941193,15,2
SUM transactions for user_id=6761,0.021638033118067116,15,2
SUM transactions for user_id=4576,0.023172507739862534,30,2
SUM transactions for user_id=4576,0.02673543697761098,30,2
SUM transactions for user_id=4576,0.02775719916301474,30,2
SUM transactions for user_id=4910,0.029310881637330675,16,2
SUM transactions for user_id=4910,0.029840044624502068,16,2
SUM transactions for user_id=4910,0.03345470380475955,16,2
SUM transactions for user_id=7048,0.022803046270546603,37,2
SUM transactions for user_id=7048,0.03009777024630398,37,2
SUM transactions for user_id=7048,0.023797831888843657,37,2
SUM transactions for user_id=5351,0.027532445471546593,15,2
SUM transactions for user_id=5351,0.025702674400158408,15,2
SUM transactions for user_id=5351,0.022938594034249582,15,2
SUM transactions for user_id=8243,0.022679681407279953,28,2
SUM transactions for user_id=8243,0.026250177780622688,28,2
SUM transactions for user_id=8243,0.025243179019673753,28,2
SUM transactions for user_id=1515,0.02752069614379995,38,2
SUM transactions for user_id=1515,0.023866268483250432,38,2
SUM transactions for user_id=1515,0.023530378185994783,38,2
SUM transactions for user_id=9365,0.030098326391813174,35,2
SUM transactions for user_id=9365,0.02326588323304624,35,2
SUM transactions for user_id=9365,0.02539532516165274,35,2
SUM transactions for user_id=9688,0.025418642043307547,5,2
SUM transactions for user_id=9688,0.02790276702754384,5,2
SUM transactions for user_id=9688,0.030513983037066632,5,2
SUM transactions for user_id=3507,0.02727912918042141,10,2
SUM transactions for user_id=3507,0.029743285357636318,10,2
SUM transactions for user_id=3507,0.023315447913167343,10,2
SUM transactions for user_id=793,0.025721257789735143,28,2
SUM transactions for user_id=793,0.02590386874986121,28,2
SUM transactions for user_id=793,0.03181805216012526,28,2
SUM transactions for user_id=650,0.03028928920739106,10,2
SUM transactions for user_id=650,0.034090303819591106,10,2
SUM transactions for user_id=650,0.0327736765489227,10,2
SUM transactions for user_id=1053,0.022407563913567703,18,2
SUM transactions for user_id=1053,0.028017881084285046,18,2
SUM transactions for user_id=1053,0.02697861662760748,18,2
SUM transactions for user_id=7981,0.02122958015249311,12,2
SUM transactions for user_id=7981,0.024714686674985328,12,2
SUM transactions for user_id=7981,0.021640975017382984,12,2
SUM transactions for user_id=4722,0.02941827217561365,32,2
SUM transactions for user_id=4722,0.021870334063422675,32,2
SUM transactions for user_id=4722,0.02330252514225491,32,2
SUM transactions for user_id=2111,0.027338757418486574,31,2
SUM transactions for user_id=2111,0.029087614802195686,31,2
SUM transactions for user_id=2111,0.02578087222457866,31,2
SUM transactions for user_id=9321,0.021798975113346872,6,2
SUM transactions for user_id=9321,0.022805599324604492,6,2
SUM transactions for user_id=9321,0.02862461038843924,6,2
SUM transactions for user_id=9225,0.028421256517293138,32,2
SUM transactions for user_id=9225,0.02620255219166111,32,2
SUM transactions for user_id=9225,0.022652688405128324,32,2
SUM transactions for user_id=2161,0.022680028308859616,18,2
SUM transactions for user_id=2161,0.023348037830404816,18,2
SUM transactions for user_id=2161,0.02780278343023757,18,2
SUM transactions for user_id=5388,0.02292445540824896,18,2
SUM transactions for user_id=5388,0.02193652875570519,18,2
SUM transactions for user_id=5388,0.026996086361695495,18,2
SUM transactions for user_id=9604,0.02498864400123257,20,2
SUM transactions for user_id=9604,0.027193486841723673,20,2
SUM transactions for user_id=9604,0.02185267695346366,20,2
SUM transactions for user_id=687,0.023600652861654706,28,2
SUM transactions for user_id=687,0.025184525772520776,28,2
SUM transactions for user_id=687,0.025053574367572762,28,2
SUM transactions for user_id=3196,0.022936527596881032,21,2
SUM transactions for user_id=3196,0.02494383658867681,21,2
SUM transactions for user_id=3196,0.02763730400790263,21,2
SUM transactions for user_id=812,0.02204356376054167,19,2
SUM transactions for user_id=812,0.03020084684268837,19,2
SUM transactions for user_id=812,0.025483683234498736,19,2
SUM transactions for user_id=1979,0.01917631436534592,47,2
SUM transactions for user_id=1979,0.023795036284626897,47,2
SUM transactions for user_id=1979,0.02272169485899343,47,2
SUM transactions for user_id=8635,0.022988074422729807,26,2
SUM transactions for user_id=8635,0.026239135678540484,26,2
SUM transactions for user_id=8635,0.02131671709677083,26,2
SUM transactions for user_id=34,0.023543852775347315,16,2
SUM transactions for user_id=34,0.02153940331209321,16,2
SUM transactions for user_id=34,0.02927610908498706,16,2
SUM transactions for user_id=4092,0.022015809658848685,7,2
SUM transactions for user_id=4092,0.02683412794825413,7,2
SUM transactions for user_id=4092,0.027544197191497418,7,2
SUM transactions for user_id=6530,0.021938241056189255,40,2
SUM transactions for user_id=6530,0.029134534905576066,40,2
SUM transactions for user_id=6530,0.024392790303029124,40,2
SUM transactions for user_id=7723,0.02532136107032791,16,2
SUM transactions for user_id=7723,0.02965871620645213,16,2
SUM transactions for user_id=7723,0.02287495467051046,16,2
SUM transactions for user_id=6967,0.030323575580296042,26,2
SUM transactions for user_id=6967,0.038095541674085784,26,2
SUM transactions for user_id=6967,0.03297516415296405,26,2
SUM transactions for user_id=9587,0.03170911540765238,20,2
SUM transactions for user_id=9587,0.03008008245161415,20,2
SUM transactions for user_id=9587,0.0358265425527086,20,2
SUM transactions for user_id=8641,0.0279646628044108,5,2
SUM transactions for user_id=8641,0.03431327909850046,5,2
SUM transactions for user_id=8641,0.027676210340897043,5,2
SUM transactions for user_id=5297,0.03894467557955043,40,2
SUM transactions for user_id=5297,0.04421801633520396,40,2
SUM transactions for user_id=5297,0.0425689129343463,40,2
SUM transactions for user_id=9913,0.04239021138403074,20,2
SUM transactions for user_id=9913,0.030629811653506808,20,2
SUM transactions for user_id=9913,0.03142616198390422,20,2
SUM transactions for user_id=898,0.02649283392188611,41,2
SUM transactions for user_id=898,0.030749510959086103,41,2
SUM transactions for user_id=898,0.030665232044961386,41,2
SUM transactions for user_id=8447,0.03451030751966098,47,2
SUM transactions for user_id=8447,0.028301245027195526,47,2
SUM transactions for user_id=8447,0.03382207583535511,47,2
SUM transactions for user_id=5764,0.028734396902134283,11,2
SUM transactions for user_id=5764,0.027566100413925945,11,2
SUM transactions for user_id=5764,0.032916374526747685,11,2
SUM transactions for user_id=9323,0.029745834392160265,40,2
SUM transactions for user_id=9323,0.027823827084362363,40,2
SUM transactions for user_id=9323,0.025532588422360027,40,2
SUM transactions for user_id=3086,0.024411904413957863,32,2
SUM transactions for user_id=3086,0.025199450970739577,32,2
SUM transactions for user_id=3086,0.03178117186121778,32,2
SUM transactions for user_id=2807,0.028339835394589376,24,2
SUM transactions for user_id=2807,0.027052523131512088,24,2
SUM transactions for user_id=2807,0.03365980968189397,24,2
SUM transactions for user_id=1157,0.03677096391464531,8,2
SUM transactions for user_id=1157,0.026021023749437308,8,2
SUM transactions for user_id=1157,0.03087652276279365,8,2
SUM transactions for user_id=944,0.03828602200626344,34,2
SUM transactions for user_id=944,0.03021195261659653,34,2
SUM transactions for user_id=944,0.032559173935934174,34,2
SUM transactions for user_id=8091,0.03932571734509925,47,2
SUM transactions for user_id=8091,0.026807768812807355,47,2
SUM transactions for user_id=8091,0.02979821830376354,47,2
SUM transactions for user_id=8574,0.03528259900889131,32,2
SUM transactions for user_id=8574,0.029049581983773897,32,2
SUM transactions for user_id=8574,0.03834795838942021,32,2
SUM transactions for user_id=9444,0.024382137674206827,25,2
SUM transactions for user_id=9444,0.027855139342189455,25,2
SUM transactions for user_id=9444,0.024619635993140394,25,2
SUM transactions for user_id=2849,0.024709949080170348,14,2
SUM transactions for user_id=2849,0.0232952571873121,14,2
SUM transactions for user_id=2849,0.028685651140095657,14,2
SUM transactions for user_id=1681,0.035093203464764154,8,2
SUM transactions for user_id=1681,0.03832080478075214,8,2
SUM transactions for user_id=1681,0.028999405453239053,8,2
SUM transactions for user_id=963,0.04536608160978172,20,2
SUM transactions for user_id=963,0.04021585525282859,20,2
SUM transactions for user_id=963,0.04693839182912688,20,2
SUM transactions for user_id=3523,0.0343377694047224,39,2
