query,query_time,rows_examined,joins,has_sum,has_group_by,has_where,tables_count,query_length
SUM transactions for user_id=7701,0.0411890679046434,20,2,1,1,1,3,33
SUM transactions for user_id=7701,0.032903016002704,20,2,1,1,1,3,33
SUM transactions for user_id=7701,0.0471184885098498,20,2,1,1,1,3,33
SUM transactions for user_id=8399,0.0327274203873912,43,2,1,1,1,3,33
SUM transactions for user_id=8399,0.0347517543380282,43,2,1,1,1,3,33
SUM transactions for user_id=8399,0.0348988386074392,43,2,1,1,1,3,33
SUM transactions for user_id=7116,0.0374164496102699,19,2,1,1,1,3,33
SUM transactions for user_id=7116,0.0359512610675118,19,2,1,1,1,3,33
SUM transactions for user_id=7116,0.0365012308036188,19,2,1,1,1,3,33
SUM transactions for user_id=9993,0.0432500764987923,47,2,1,1,1,3,33
SUM transactions for user_id=9993,0.045716277053658,47,2,1,1,1,3,33
SUM transactions for user_id=9993,0.0343789895226865,47,2,1,1,1,3,33
SUM transactions for user_id=7689,0.0375254045172374,13,2,1,1,1,3,33
SUM transactions for user_id=7689,0.0339506516099559,13,2,1,1,1,3,33
SUM transactions for user_id=7689,0.0426109036217575,13,2,1,1,1,3,33
SUM transactions for user_id=1336,0.0413731458612911,28,2,1,1,1,3,33
SUM transactions for user_id=1336,0.0358861311836076,28,2,1,1,1,3,33
SUM transactions for user_id=1336,0.0449605950916593,28,2,1,1,1,3,33
SUM transactions for user_id=1935,0.0432869793681409,19,2,1,1,1,3,33
SUM transactions for user_id=1935,0.0330169069268683,19,2,1,1,1,3,33
SUM transactions for user_id=1935,0.0395568523605954,19,2,1,1,1,3,33
SUM transactions for user_id=2673,0.0387326109911762,17,2,1,1,1,3,33
SUM transactions for user_id=2673,0.0370207142846694,17,2,1,1,1,3,33
SUM transactions for user_id=2673,0.0467288593352232,17,2,1,1,1,3,33
SUM transactions for user_id=3362,0.0380591896249435,25,2,1,1,1,3,33
SUM transactions for user_id=3362,0.0485872743951629,25,2,1,1,1,3,33
SUM transactions for user_id=3362,0.0503575179357225,25,2,1,1,1,3,33
SUM transactions for user_id=2753,0.0452173656902009,29,2,1,1,1,3,33
SUM transactions for user_id=2753,0.0389465750288736,29,2,1,1,1,3,33
SUM transactions for user_id=2753,0.051838488975419,29,2,1,1,1,3,33
SUM transactions for user_id=7016,0.0429619631950892,21,2,1,1,1,3,33
SUM transactions for user_id=7016,0.0345883319505308,21,2,1,1,1,3,33
SUM transactions for user_id=7016,0.0392750696142708,21,2,1,1,1,3,33
SUM transactions for user_id=5671,0.0333625988017302,48,2,1,1,1,3,33
SUM transactions for user_id=5671,0.0461420390426479,48,2,1,1,1,3,33
SUM transactions for user_id=5671,0.0349083104736768,48,2,1,1,1,3,33
SUM transactions for user_id=8979,0.0555696569446891,47,2,1,1,1,3,33
SUM transactions for user_id=8979,0.0411634869339974,47,2,1,1,1,3,33
SUM transactions for user_id=8979,0.0546755943049854,47,2,1,1,1,3,33
SUM transactions for user_id=182,0.0346284338776608,41,2,1,1,1,3,32
SUM transactions for user_id=182,0.0376179319433724,41,2,1,1,1,3,32
SUM transactions for user_id=182,0.0369310027060822,41,2,1,1,1,3,32
SUM transactions for user_id=7567,0.029215315885825,10,2,1,1,1,3,33
SUM transactions for user_id=7567,0.0316280941011953,10,2,1,1,1,3,33
SUM transactions for user_id=7567,0.0341939712384027,10,2,1,1,1,3,33
SUM transactions for user_id=49,0.0382395610862432,23,2,1,1,1,3,31
SUM transactions for user_id=49,0.0344609926089212,23,2,1,1,1,3,31
SUM transactions for user_id=49,0.0404503624979812,23,2,1,1,1,3,31
SUM transactions for user_id=9312,0.024452884456498,23,2,1,1,1,3,33
SUM transactions for user_id=9312,0.0306124933825876,23,2,1,1,1,3,33
SUM transactions for user_id=9312,0.0303395335674619,23,2,1,1,1,3,33
SUM transactions for user_id=9595,0.0320508985854641,5,2,1,1,1,3,33
SUM transactions for user_id=9595,0.0379376495005315,5,2,1,1,1,3,33
SUM transactions for user_id=9595,0.035087981950834,5,2,1,1,1,3,33
SUM transactions for user_id=1845,0.0343169530407148,38,2,1,1,1,3,33
SUM transactions for user_id=1845,0.0411444284320737,38,2,1,1,1,3,33
SUM transactions for user_id=1845,0.0338768612769101,38,2,1,1,1,3,33
SUM transactions for user_id=6597,0.0481780321139986,30,2,1,1,1,3,33
SUM transactions for user_id=6597,0.0368708696447771,30,2,1,1,1,3,33
SUM transactions for user_id=6597,0.0361437873614529,30,2,1,1,1,3,33
SUM transactions for user_id=9927,0.0378584803944925,32,2,1,1,1,3,33
SUM transactions for user_id=9927,0.0314680733468214,32,2,1,1,1,3,33
SUM transactions for user_id=9927,0.036050678576315,32,2,1,1,1,3,33
SUM transactions for user_id=2531,0.0372968311055005,43,2,1,1,1,3,33
SUM transactions for user_id=2531,0.0443920126938932,43,2,1,1,1,3,33
SUM transactions for user_id=2531,0.0321703911322378,43,2,1,1,1,3,33
SUM transactions for user_id=1483,0.0411250811398024,43,2,1,1,1,3,33
SUM transactions for user_id=1483,0.0363637946570591,43,2,1,1,1,3,33
SUM transactions for user_id=1483,0.0371031461773216,43,2,1,1,1,3,33
SUM transactions for user_id=3369,0.0424132279557224,30,2,1,1,1,3,33
SUM transactions for user_id=3369,0.0323888212411257,30,2,1,1,1,3,33
SUM transactions for user_id=3369,0.0464823775994628,30,2,1,1,1,3,33
SUM transactions for user_id=3423,0.0343887519666474,33,2,1,1,1,3,33
SUM transactions for user_id=3423,0.0427735666267534,33,2,1,1,1,3,33
SUM transactions for user_id=3423,0.0433812563845021,33,2,1,1,1,3,33
SUM transactions for user_id=8246,0.050203421491734,19,2,1,1,1,3,33
SUM transactions for user_id=8246,0.0419644342925418,19,2,1,1,1,3,33
SUM transactions for user_id=8246,0.048804937188513,19,2,1,1,1,3,33
SUM transactions for user_id=9180,0.0386052822396278,50,2,1,1,1,3,33
SUM transactions for user_id=9180,0.0373361783588626,50,2,1,1,1,3,33
SUM transactions for user_id=9180,0.0367661728509084,50,2,1,1,1,3,33
SUM transactions for user_id=1147,0.0393459181168231,26,2,1,1,1,3,33
SUM transactions for user_id=1147,0.0425468651002894,26,2,1,1,1,3,33
SUM transactions for user_id=1147,0.0390670285476143,26,2,1,1,1,3,33
SUM transactions for user_id=6547,0.033849348389007,8,2,1,1,1,3,33
SUM transactions for user_id=6547,0.0314901876153198,8,2,1,1,1,3,33
SUM transactions for user_id=6547,0.0373649802692457,8,2,1,1,1,3,33
SUM transactions for user_id=5988,0.0341384284967066,26,2,1,1,1,3,33
SUM transactions for user_id=5988,0.0361217521222111,26,2,1,1,1,3,33
SUM transactions for user_id=5988,0.0391377654324595,26,2,1,1,1,3,33
SUM transactions for user_id=1783,0.0336774218980198,7,2,1,1,1,3,33
SUM transactions for user_id=1783,0.0352544010443057,7,2,1,1,1,3,33
SUM transactions for user_id=1783,0.0294169103808965,7,2,1,1,1,3,33
SUM transactions for user_id=6364,0.030778106239125,5,2,1,1,1,3,33
SUM transactions for user_id=6364,0.02676454482378,5,2,1,1,1,3,33
SUM transactions for user_id=6364,0.029589018807949,5,2,1,1,1,3,33
SUM transactions for user_id=4342,0.026090979403145,12,2,1,1,1,3,33
SUM transactions for user_id=4342,0.0327483649533896,12,2,1,1,1,3,33
SUM transactions for user_id=4342,0.0299572306362053,12,2,1,1,1,3,33
SUM transactions for user_id=8371,0.0250091173099795,19,2,1,1,1,3,33
SUM transactions for user_id=8371,0.0277954278755858,19,2,1,1,1,3,33
SUM transactions for user_id=8371,0.0250679131746558,19,2,1,1,1,3,33
SUM transactions for user_id=1293,0.0373483939103512,49,2,1,1,1,3,33
SUM transactions for user_id=1293,0.0333977269013559,49,2,1,1,1,3,33
SUM transactions for user_id=1293,0.0262416061311398,49,2,1,1,1,3,33
SUM transactions for user_id=5942,0.0365193281606449,26,2,1,1,1,3,33
SUM transactions for user_id=5942,0.0299814884382023,26,2,1,1,1,3,33
SUM transactions for user_id=5942,0.03410903902641,26,2,1,1,1,3,33
SUM transactions for user_id=1807,0.0318758388186567,12,2,1,1,1,3,33
SUM transactions for user_id=1807,0.0314360039718085,12,2,1,1,1,3,33
SUM transactions for user_id=1807,0.0284929056652772,12,2,1,1,1,3,33
SUM transactions for user_id=5859,0.0319228060900681,14,2,1,1,1,3,33
SUM transactions for user_id=5859,0.0397620546412612,14,2,1,1,1,3,33
SUM transactions for user_id=5859,0.0384915775970152,14,2,1,1,1,3,33
SUM transactions for user_id=2463,0.0263104819170642,47,2,1,1,1,3,33
SUM transactions for user_id=2463,0.0361612019413144,47,2,1,1,1,3,33
SUM transactions for user_id=2463,0.0271656355457808,47,2,1,1,1,3,33
SUM transactions for user_id=8363,0.0293010773207778,24,2,1,1,1,3,33
SUM transactions for user_id=8363,0.0410120913077541,24,2,1,1,1,3,33
SUM transactions for user_id=8363,0.0283434906559425,24,2,1,1,1,3,33
SUM transactions for user_id=1169,0.0326578523992037,7,2,1,1,1,3,33
SUM transactions for user_id=1169,0.0292451479086801,7,2,1,1,1,3,33
SUM transactions for user_id=1169,0.0352214998904657,7,2,1,1,1,3,33
SUM transactions for user_id=2540,0.0310506083977887,13,2,1,1,1,3,33
SUM transactions for user_id=2540,0.0300174477077068,13,2,1,1,1,3,33
SUM transactions for user_id=2540,0.0275061446183366,13,2,1,1,1,3,33
SUM transactions for user_id=2897,0.0319501657717343,18,2,1,1,1,3,33
SUM transactions for user_id=2897,0.0413442294645383,18,2,1,1,1,3,33
SUM transactions for user_id=2897,0.0304119545251711,18,2,1,1,1,3,33
SUM transactions for user_id=5061,0.0314541357845715,18,2,1,1,1,3,33
SUM transactions for user_id=5061,0.0304711807129697,18,2,1,1,1,3,33
SUM transactions for user_id=5061,0.0323524437362255,18,2,1,1,1,3,33
SUM transactions for user_id=1867,0.0430942699622649,32,2,1,1,1,3,33
SUM transactions for user_id=1867,0.0369495889768861,32,2,1,1,1,3,33
SUM transactions for user_id=1867,0.0410473079373428,32,2,1,1,1,3,33
SUM transactions for user_id=9731,0.0350740776202687,18,2,1,1,1,3,33
SUM transactions for user_id=9731,0.0322070471507948,18,2,1,1,1,3,33
SUM transactions for user_id=9731,0.0320520140349917,18,2,1,1,1,3,33
SUM transactions for user_id=6877,0.0305644389851248,37,2,1,1,1,3,33
SUM transactions for user_id=6877,0.0368170595155108,37,2,1,1,1,3,33
SUM transactions for user_id=6877,0.0352911983977778,37,2,1,1,1,3,33
SUM transactions for user_id=107,0.0291884130428043,17,2,1,1,1,3,32
SUM transactions for user_id=107,0.0281566439258847,17,2,1,1,1,3,32
SUM transactions for user_id=107,0.0367016040543849,17,2,1,1,1,3,32
SUM transactions for user_id=1307,0.0369457163279284,9,2,1,1,1,3,33
SUM transactions for user_id=1307,0.0326910459021304,9,2,1,1,1,3,33
SUM transactions for user_id=1307,0.0302959123304403,9,2,1,1,1,3,33
SUM transactions for user_id=7810,0.0350854170692365,37,2,1,1,1,3,33
SUM transactions for user_id=7810,0.0320987518182331,37,2,1,1,1,3,33
SUM transactions for user_id=7810,0.0405590694923551,37,2,1,1,1,3,33
SUM transactions for user_id=9428,0.0402173752738492,34,2,1,1,1,3,33
SUM transactions for user_id=9428,0.0348619975935991,34,2,1,1,1,3,33
SUM transactions for user_id=9428,0.0377166197215945,34,2,1,1,1,3,33
SUM transactions for user_id=5886,0.038568940494613,8,2,1,1,1,3,33
SUM transactions for user_id=5886,0.0345540295430025,8,2,1,1,1,3,33
SUM transactions for user_id=5886,0.0333267595397607,8,2,1,1,1,3,33
SUM transactions for user_id=9384,0.0345844112000956,27,2,1,1,1,3,33
SUM transactions for user_id=9384,0.0354019867852234,27,2,1,1,1,3,33
SUM transactions for user_id=9384,0.0358205345605943,27,2,1,1,1,3,33
SUM transactions for user_id=4962,0.026644865883016,16,2,1,1,1,3,33
SUM transactions for user_id=4962,0.0254040812976272,16,2,1,1,1,3,33
SUM transactions for user_id=4962,0.0308884720148412,16,2,1,1,1,3,33
SUM transactions for user_id=6238,0.0320837001054392,38,2,1,1,1,3,33
SUM transactions for user_id=6238,0.0301015284388377,38,2,1,1,1,3,33
SUM transactions for user_id=6238,0.0311017797375302,38,2,1,1,1,3,33
SUM transactions for user_id=8927,0.0299257605832295,23,2,1,1,1,3,33
SUM transactions for user_id=8927,0.0329457833427141,23,2,1,1,1,3,33
SUM transactions for user_id=8927,0.0241062875817084,23,2,1,1,1,3,33
SUM transactions for user_id=1477,0.0282089320604416,11,2,1,1,1,3,33
SUM transactions for user_id=1477,0.0282636990134219,11,2,1,1,1,3,33
SUM transactions for user_id=1477,0.02207212634846,11,2,1,1,1,3,33
SUM transactions for user_id=4396,0.0324637285757186,17,2,1,1,1,3,33
SUM transactions for user_id=4396,0.0299742388087954,17,2,1,1,1,3,33
SUM transactions for user_id=4396,0.0348402919215525,17,2,1,1,1,3,33
SUM transactions for user_id=4844,0.0223725193847046,38,2,1,1,1,3,33
SUM transactions for user_id=4844,0.0309295071888094,38,2,1,1,1,3,33
SUM transactions for user_id=4844,0.0235931894137598,38,2,1,1,1,3,33
SUM transactions for user_id=6455,0.0259661233785001,6,2,1,1,1,3,33
SUM transactions for user_id=6455,0.0292001341343859,6,2,1,1,1,3,33
SUM transactions for user_id=6455,0.0220913967934432,6,2,1,1,1,3,33
SUM transactions for user_id=3848,0.0223415827709917,26,2,1,1,1,3,33
SUM transactions for user_id=3848,0.0244375048271916,26,2,1,1,1,3,33
SUM transactions for user_id=3848,0.0229634413636517,26,2,1,1,1,3,33
SUM transactions for user_id=3404,0.03055469616407,5,2,1,1,1,3,33
SUM transactions for user_id=3404,0.0264237542217672,5,2,1,1,1,3,33
SUM transactions for user_id=3404,0.0286960665100958,5,2,1,1,1,3,33
SUM transactions for user_id=4566,0.028204584480358,43,2,1,1,1,3,33
SUM transactions for user_id=4566,0.0260724370931918,43,2,1,1,1,3,33
SUM transactions for user_id=4566,0.0277685656403743,43,2,1,1,1,3,33
SUM transactions for user_id=101,0.0252496372332976,28,2,1,1,1,3,32
SUM transactions for user_id=101,0.0228820078665844,28,2,1,1,1,3,32
SUM transactions for user_id=101,0.0279285122825231,28,2,1,1,1,3,32
SUM transactions for user_id=4062,0.0354347984843845,30,2,1,1,1,3,33
SUM transactions for user_id=4062,0.0339158609143492,30,2,1,1,1,3,33
SUM transactions for user_id=4062,0.0312402171623133,30,2,1,1,1,3,33
SUM transactions for user_id=4867,0.0295444195530491,38,2,1,1,1,3,33
SUM transactions for user_id=4867,0.0297462208615279,38,2,1,1,1,3,33
SUM transactions for user_id=4867,0.0202510231293071,38,2,1,1,1,3,33
SUM transactions for user_id=8867,0.0246392372969014,43,2,1,1,1,3,33
SUM transactions for user_id=8867,0.0289641375082344,43,2,1,1,1,3,33
SUM transactions for user_id=8867,0.0203298683669679,43,2,1,1,1,3,33
SUM transactions for user_id=6051,0.0227531522121461,33,2,1,1,1,3,33
SUM transactions for user_id=6051,0.0221364904674656,33,2,1,1,1,3,33
SUM transactions for user_id=6051,0.0223257067474132,33,2,1,1,1,3,33
SUM transactions for user_id=5834,0.0224377938553993,8,2,1,1,1,3,33
SUM transactions for user_id=5834,0.0272953826646013,8,2,1,1,1,3,33
SUM transactions for user_id=5834,0.0204427719659965,8,2,1,1,1,3,33
SUM transactions for user_id=9001,0.0292815357209284,33,2,1,1,1,3,33
SUM transactions for user_id=9001,0.0214717706389298,33,2,1,1,1,3,33
SUM transactions for user_id=9001,0.0309974002864211,33,2,1,1,1,3,33
SUM transactions for user_id=7914,0.0233105063127259,38,2,1,1,1,3,33
SUM transactions for user_id=7914,0.0236923384185194,38,2,1,1,1,3,33
SUM transactions for user_id=7914,0.0227292744157414,38,2,1,1,1,3,33
SUM transactions for user_id=2155,0.021075454458271,29,2,1,1,1,3,33
SUM transactions for user_id=2155,0.0254711994169494,29,2,1,1,1,3,33
SUM transactions for user_id=2155,0.0205259695557405,29,2,1,1,1,3,33
SUM transactions for user_id=8759,0.0211081581592972,9,2,1,1,1,3,33
SUM transactions for user_id=8759,0.0241557157937476,9,2,1,1,1,3,33
SUM transactions for user_id=8759,0.0199223873421345,9,2,1,1,1,3,33
SUM transactions for user_id=3490,0.0219986699030132,32,2,1,1,1,3,33
SUM transactions for user_id=3490,0.0272298616242383,32,2,1,1,1,3,33
SUM transactions for user_id=3490,0.0213998548144288,32,2,1,1,1,3,33
SUM transactions for user_id=3160,0.0213922714773218,34,2,1,1,1,3,33
SUM transactions for user_id=3160,0.0278392473806016,34,2,1,1,1,3,33
SUM transactions for user_id=3160,0.02340666817855,34,2,1,1,1,3,33
SUM transactions for user_id=973,0.0223490497050636,40,2,1,1,1,3,32
SUM transactions for user_id=973,0.0290541375591594,40,2,1,1,1,3,32
SUM transactions for user_id=973,0.0230134323161483,40,2,1,1,1,3,32
SUM transactions for user_id=5670,0.0297707280530853,18,2,1,1,1,3,33
SUM transactions for user_id=5670,0.0287866822130239,18,2,1,1,1,3,33
SUM transactions for user_id=5670,0.0216643484438544,18,2,1,1,1,3,33
SUM transactions for user_id=3573,0.0242370725909168,31,2,1,1,1,3,33
SUM transactions for user_id=3573,0.0267285869728416,31,2,1,1,1,3,33
SUM transactions for user_id=3573,0.0280517457811517,31,2,1,1,1,3,33
SUM transactions for user_id=6761,0.0228246649693975,15,2,1,1,1,3,33
SUM transactions for user_id=6761,0.0255614166189411,15,2,1,1,1,3,33
SUM transactions for user_id=6761,0.0216380331180671,15,2,1,1,1,3,33
SUM transactions for user_id=4576,0.0231725077398625,30,2,1,1,1,3,33
SUM transactions for user_id=4576,0.0267354369776109,30,2,1,1,1,3,33
SUM transactions for user_id=4576,0.0277571991630147,30,2,1,1,1,3,33
SUM transactions for user_id=4910,0.0293108816373306,16,2,1,1,1,3,33
SUM transactions for user_id=4910,0.029840044624502,16,2,1,1,1,3,33
SUM transactions for user_id=4910,0.0334547038047595,16,2,1,1,1,3,33
SUM transactions for user_id=7048,0.0228030462705466,37,2,1,1,1,3,33
SUM transactions for user_id=7048,0.0300977702463039,37,2,1,1,1,3,33
SUM transactions for user_id=7048,0.0237978318888436,37,2,1,1,1,3,33
SUM transactions for user_id=5351,0.0275324454715465,15,2,1,1,1,3,33
SUM transactions for user_id=5351,0.0257026744001584,15,2,1,1,1,3,33
SUM transactions for user_id=5351,0.0229385940342495,15,2,1,1,1,3,33
SUM transactions for user_id=8243,0.0226796814072799,28,2,1,1,1,3,33
SUM transactions for user_id=8243,0.0262501777806226,28,2,1,1,1,3,33
SUM transactions for user_id=8243,0.0252431790196737,28,2,1,1,1,3,33
SUM transactions for user_id=1515,0.0275206961437999,38,2,1,1,1,3,33
SUM transactions for user_id=1515,0.0238662684832504,38,2,1,1,1,3,33
SUM transactions for user_id=1515,0.0235303781859947,38,2,1,1,1,3,33
SUM transactions for user_id=9365,0.0300983263918131,35,2,1,1,1,3,33
SUM transactions for user_id=9365,0.0232658832330462,35,2,1,1,1,3,33
SUM transactions for user_id=9365,0.0253953251616527,35,2,1,1,1,3,33
SUM transactions for user_id=9688,0.0254186420433075,5,2,1,1,1,3,33
SUM transactions for user_id=9688,0.0279027670275438,5,2,1,1,1,3,33
SUM transactions for user_id=9688,0.0305139830370666,5,2,1,1,1,3,33
SUM transactions for user_id=3507,0.0272791291804214,10,2,1,1,1,3,33
SUM transactions for user_id=3507,0.0297432853576363,10,2,1,1,1,3,33
SUM transactions for user_id=3507,0.0233154479131673,10,2,1,1,1,3,33
SUM transactions for user_id=793,0.0257212577897351,28,2,1,1,1,3,32
SUM transactions for user_id=793,0.0259038687498612,28,2,1,1,1,3,32
SUM transactions for user_id=793,0.0318180521601252,28,2,1,1,1,3,32
SUM transactions for user_id=650,0.030289289207391,10,2,1,1,1,3,32
SUM transactions for user_id=650,0.0340903038195911,10,2,1,1,1,3,32
SUM transactions for user_id=650,0.0327736765489227,10,2,1,1,1,3,32
SUM transactions for user_id=1053,0.0224075639135677,18,2,1,1,1,3,33
SUM transactions for user_id=1053,0.028017881084285,18,2,1,1,1,3,33
SUM transactions for user_id=1053,0.0269786166276074,18,2,1,1,1,3,33
SUM transactions for user_id=7981,0.0212295801524931,12,2,1,1,1,3,33
SUM transactions for user_id=7981,0.0247146866749853,12,2,1,1,1,3,33
SUM transactions for user_id=7981,0.0216409750173829,12,2,1,1,1,3,33
