account_id,user_id,account_type,balance,created_at
596,14599,CHECKING,3211.91,2023-05-12
597,9067,BUSINESS,5506.45,2024-05-20
598,1643,CHECKING,945.64,2023-07-29
599,11800,CHECKING,1067.75,2022-01-26
600,10996,CHECKING,208.64,2022-08-30
601,2624,CHECKING,925.24,2024-03-07
602,13012,SAVINGS,1632.74,2022-02-16
603,6750,BUSINESS,974.06,2024-04-24
604,5990,BUSINESS,464.43,2025-05-24
605,319,BUSINESS,642.78,2023-09-24
606,1115,BUSINESS,3088.15,2025-01-06
607,10922,CHECKING,1155.46,2025-07-18
608,3511,SAVINGS,2264.91,2024-01-01
609,16168,BUSINESS,3500.03,2025-08-12
610,10141,BUSINESS,5862.29,2023-01-27
611,903,BUSINESS,200.53,2022-01-27
612,19664,SAVINGS,8032.47,2025-11-18
613,7654,SAVINGS,4942.97,2022-01-30
614,2731,SAVINGS,426.48,2022-06-18
615,15162,BUSINESS,10340.67,2023-07-21
616,12711,SAVINGS,12683.47,2025-10-03
617,19695,BUSINESS,315.11,2024-01-26
618,626,SAVINGS,1620.88,2023-05-16
619,10766,CHECKING,8204.68,2022-01-04
620,14588,BUSINESS,6896.79,2025-10-06
621,12749,SAVINGS,1019.9,2023-03-26
622,5805,SAVINGS,1174.5,2022-08-07
623,780,CHECKING,2313.93,2025-08-12
624,12156,SAVINGS,3313.31,2022-09-27
625,10327,CHECKING,4815.01,2024-09-14
626,2725,BUSINESS,2301.56,2023-02-26
627,5805,SAVINGS,3104.46,2025-04-20
628,2710,BUSINESS,6881.14,2024-10-14
629,4432,SAVINGS,186.86,2023-02-24
630,14344,CHECKING,1454.68,2024-01-14
631,18544,CHECKING,6247.46,2025-10-22
632,1951,SAVINGS,11278.83,2023-05-29
633,5175,CHECKING,3583.9,2025-08-08
634,1664,SAVINGS,3797.65,2023-03-09
635,10470,SAVINGS,566.81,2024-09-22
636,11052,SAVINGS,2965.72,2025-03-10
637,6000,CHECKING,3803.03,2024-03-09
638,19275,CHECKING,1388.46,2024-08-13
639,14423,BUSINESS,1568.37,2023-06-03
640,11135,SAVINGS,2368.32,2022-08-27
641,14355,CHECKING,101.38,2025-01-14
642,1437,CHECKING,1943.62,2023-11-06
643,3274,CHECKING,1187.78,2023-03-02
644,6268,SAVINGS,1983.75,2025-06-21
645,15195,BUSINESS,637.82,2025-10-01
646,18047,SAVINGS,11060.4,2025-07-08
647,11596,BUSINESS,4501.99,2023-09-24
648,19330,BUSINESS,5683.16,2023-12-16
649,11999,BUSINESS,7783.55,2023-03-12
650,920,SAVINGS,3450.18,2022-01-30
651,2155,SAVINGS,454.66,2022-02-04
652,319,CHECKING,3851.29,2023-01-19
653,9433,BUSINESS,4419.62,2022-09-01
654,7086,CHECKING,6841.08,2025-08-03
655,400,SAVINGS,2825.17,2025-07-12
656,18972,SAVINGS,682.42,2025-09-16
657,99,CHECKING,1668.81,2025-06-06
658,11411,SAVINGS,2255.57,2025-08-18
659,1030,SAVINGS,5191.12,2023-03-23
660,14039,SAVINGS,4228.91,2022-04-15
661,16597,BUSINESS,2201.03,2023-04-03
662,9314,SAVINGS,21530.98,2022-09-25
663,2360,BUSINESS,4654.17,2024-06-17
664,9827,BUSINESS,1353.97,2023-11-11
665,3074,SAVINGS,536.72,2024-10-28
666,11037,BUSINESS,829.44,2024-12-08
667,5711,BUSINESS,1411.53,2023-12-04
668,11770,CHECKING,875.82,2025-04-17
669,7984,CHECKING,1032.46,2025-02-27
670,18583,CHECKING,1678.03,2022-03-08
671,4801,SAVINGS,952.01,2022-09-01
672,11841,CHECKING,11353.76,2024-09-02
673,2316,SAVINGS,418.18,2023-01-31
674,1944,CHECKING,3717.06,2025-09-18
675,15955,BUSINESS,2641.53,2022-05-31
676,18928,SAVINGS,20193.21,2025-09-02
677,630,CHECKING,594.14,2022-06-23
678,18717,CHECKING,2536.29,2025-06-12
679,17941,SAVINGS,17445.3,2023-04-28
680,2415,BUSINESS,10031.22,2025-03-08
681,12677,BUSINESS,8493.32,2025-04-23
682,14393,CHECKING,1491.38,2024-10-25
683,8611,SAVINGS,937.0,2025-12-02
684,7918,CHECKING,5522.8,2023-09-19
685,16416,CHECKING,13251.93,2022-12-19
686,4107,BUSINESS,4068.25,2022-07-17
687,7138,BUSINESS,4238.64,2025-02-23
688,6352,BUSINESS,1642.38,2023-02-20
689,9470,CHECKING,7337.37,2022-01-29
690,19040,BUSINESS,1035.39,2024-04-05
691,12287,SAVINGS,1955.44,2023-06-17
692,673,SAVINGS,2770.72,2022-05-08
693,12866,CHECKING,3542.42,2022-01-17
694,15024,CHECKING,1388.06,2024-07-28
695,5151,CHECKING,609.92,2025-03-20
696,10751,SAVINGS,4716.0,2022-03-18
697,7143,SAVINGS,1702.82,2023-03-09
698,11402,SAVINGS,4352.27,2023-12-01
699,2389,CHECKING,838.32,2022-04-06
700,6964,CHECKING,3280.61,2023-07-07
701,10260,CHECKING,3802.74,2023-10-24
702,4261,CHECKING,266.07,2023-12-19
703,6018,CHECKING,2051.92,2022-11-26
704,3466,CHECKING,721.75,2022-08-30
705,17605,CHECKING,327.36,2024-02-12
706,6022,BUSINESS,23006.01,2025-05-20
707,2004,BUSINESS,1945.65,2024-12-07
708,6121,BUSINESS,8300.35,2025-01-23
709,18766,BUSINESS,1469.44,2024-06-02
710,4898,SAVINGS,5720.71,2024-02-13
711,7253,CHECKING,7140.33,2024-10-01
712,10848,SAVINGS,4527.23,2025-12-09
713,2286,SAVINGS,3189.28,2025-10-19
714,1047,BUSINESS,2653.79,2022-07-08
715,1306,BUSINESS,2145.22,2024-03-30
716,13821,BUSINESS,13262.78,2023-08-22
717,1521,CHECKING,8878.04,2025-09-18
718,8005,SAVINGS,16765.88,2024-04-09
719,17728,BUSINESS,663.64,2023-04-14
720,13567,BUSINESS,6562.76,2025-07-15
721,8300,SAVINGS,13930.64,2022-11-12
722,457,SAVINGS,999.78,2024-07-02
723,3823,SAVINGS,344.05,2023-02-01
724,12584,CHECKING,6756.97,2023-10-13
725,14552,SAVINGS,4272.14,2024-09-06
726,4460,BUSINESS,9220.39,2022-03-13
727,213,CHECKING,752.79,2024-09-13
728,10962,CHECKING,7930.25,2025-05-16
729,10948,BUSINESS,1125.9,2025-03-24
730,18235,BUSINESS,893.58,2024-04-15
731,14784,CHECKING,897.22,2024-11-08
732,18534,SAVINGS,8425.52,2025-02-12
733,2875,SAVINGS,5471.07,2025-07-26
734,19446,BUSINESS,3701.88,2024-05-08
735,19451,CHECKING,2222.31,2025-11-14
736,10214,SAVINGS,10486.01,2022-09-05
737,12952,SAVINGS,2491.56,2025-08-02
738,7568,SAVINGS,8480.41,2024-08-04
739,13733,BUSINESS,2891.37,2022-04-09
740,5872,SAVINGS,2365.6,2024-08-06
741,4636,CHECKING,3105.81,2023-03-12
742,12126,CHECKING,1793.23,2022-12-10
743,17062,SAVINGS,6883.89,2024-07-10
744,2548,CHECKING,3493.01,2023-04-12
745,15137,CHECKING,1321.21,2024-03-04
746,809,BUSINESS,11491.7,2025-10-20
747,19525,SAVINGS,2421.66,2025-02-19
748,36,CHECKING,3921.41,2023-07-25
749,3754,SAVINGS,11847.48,2022-02-04
750,11281,SAVINGS,4894.0,2024-02-14
751,7395,BUSINESS,621.57,2024-02-04
752,18047,SAVINGS,14053.08,2025-09-14
753,5929,SAVINGS,4940.38,2023-07-06
754,14138,BUSINESS,2039.13,2025-05-11
755,5514,SAVINGS,749.88,2024-05-10
756,19923,BUSINESS,7900.01,2024-06-21
757,5601,SAVINGS,4838.88,2024-01-03
758,11554,BUSINESS,3812.07,2025-07-06
759,4080,BUSINESS,11216.52,2025-12-07
760,18772,CHECKING,7769.95,2022-08-20
761,141,BUSINESS,822.46,2023-04-29
762,11995,BUSINESS,1867.81,2022-02-03
763,3096,CHECKING,1428.35,2025-01-31
764,3488,SAVINGS,6811.84,2025-08-15
765,16487,CHECKING,170.54,2022-10-25
766,6929,BUSINESS,4218.57,2022-03-15
767,12171,CHECKING,7187.07,2024-02-15
768,18031,BUSINESS,10468.34,2023-05-28
769,2673,BUSINESS,2093.37,2022-02-18
770,19286,CHECKING,8609.04,2022-11-04
771,18645,BUSINESS,586.22,2025-07-14
772,15197,BUSINESS,9368.72,2023-06-04
773,15416,SAVINGS,681.9,2025-03-15
774,3087,CHECKING,2531.57,2022-10-12
775,18220,BUSINESS,7980.03,2024-06-09
776,1457,BUSINESS,812.11,2023-02-16
777,1650,CHECKING,1301.97,2022-03-31
778,7745,CHECKING,6405.22,2023-04-01
779,17531,BUSINESS,6365.48,2022-06-03
780,19788,SAVINGS,5124.22,2022-02-08
781,2201,BUSINESS,5920.01,2023-02-02
782,12303,BUSINESS,3912.35,2023-11-18
783,5066,BUSINESS,1450.42,2024-05-29
784,19068,CHECKING,2120.92,2025-06-22
785,5649,BUSINESS,1002.01,2023-09-23
786,9048,CHECKING,11954.38,2022-06-27
787,10191,SAVINGS,4378.05,2024-11-17
788,3145,BUSINESS,2561.23,2022-02-24
789,4526,SAVINGS,3099.54,2025-02-13
790,15623,SAVINGS,14714.12,2022-07-19
791,40,SAVINGS,832.35,2023-06-28
792,5821,BUSINESS,4412.22,2022-11-12
793,7005,BUSINESS,3524.97,2024-06-27
794,9652,BUSINESS,4726.72,2023-12-13
795,4177,BUSINESS,91.38,2023-02-02
796,7493,SAVINGS,10283.47,2022-06-27
797,5096,SAVINGS,13449.94,2023-04-20
798,8257,SAVINGS,4163.58,2023-03-20
799,9091,CHECKING,5964.35,2025-08-25
800,15968,CHECKING,12787.35,2023-03-08
801,6928,BUSINESS,6141.99,2024-04-17
802,4315,BUSINESS,827.55,2023-05-02
803,17200,BUSINESS,4293.51,2022-10-06
804,3595,SAVINGS,4666.1,2022-01-24
805,13811,CHECKING,2759.37,2024-09-09
806,18917,BUSINESS,6667.45,2023-09-02
807,6432,BUSINESS,13618.38,2024-03-28
808,335,BUSINESS,12989.38,2023-04-22
809,4147,BUSINESS,2996.82,2025-05-09
810,428,SAVINGS,600.89,2022-02-12
811,1184,BUSINESS,20945.87,2022-01-29
812,6812,SAVINGS,9128.59,2022-08-22
813,9077,BUSINESS,665.73,2022-06-11
814,4892,SAVINGS,12681.54,2022-02-23
815,4300,SAVINGS,10197.12,2025-08-21
816,14383,CHECKING,3657.76,2024-03-28
817,11770,SAVINGS,4473.57,2025-05-16
818,3383,SAVINGS,2545.82,2024-07-30
819,12221,BUSINESS,281.59,2025-10-09
820,6356,SAVINGS,2041.32,2025-04-02
821,4281,BUSINESS,8119.04,2022-07-29
822,3066,CHECKING,23.21,2024-12-24
823,10993,SAVINGS,2028.57,2023-01-23
824,13342,CHECKING,2538.89,2024-05-28
825,12972,SAVINGS,3854.42,2023-05-11
826,95,BUSINESS,12619.63,2021-12-30
827,1883,CHECKING,2125.89,2023-11-07
828,19493,SAVINGS,2130.53,2024-11-09
829,14417,CHECKING,6687.54,2023-09-10
830,15061,CHECKING,3009.39,2022-09-02
831,13038,BUSINESS,1271.91,2022-09-13
832,3145,BUSINESS,3011.41,2022-12-27
833,17606,SAVINGS,759.1,2023-04-26
834,4327,SAVINGS,970.27,2024-04-21
835,751,BUSINESS,3449.44,2024-12-16
836,5306,BUSINESS,2714.38,2025-04-06
837,2938,CHECKING,12316.46,2023-12-29
838,2426,CHECKING,2250.17,2023-01-25
839,9783,CHECKING,4344.51,2025-07-27
840,19927,SAVINGS,5001.95,2024-08-15
841,5215,BUSINESS,65.9,2022-10-18
842,17397,SAVINGS,5446.34,2023-10-17
843,3911,SAVINGS,980.29,2022-06-16
844,8640,SAVINGS,16229.99,2023-04-25
845,17735,CHECKING,804.73,2024-10-11
846,2192,BUSINESS,2677.51,2023-05-23
847,12685,CHECKING,446.07,2022-06-04
848,5316,SAVINGS,28840.41,2023-03-02
849,18596,SAVINGS,3487.73,2022-10-04
850,6653,SAVINGS,4524.1,2025-07-07
851,13756,CHECKING,347.16,2025-10-11
852,459,BUSINESS,6930.68,2022-08-29
853,1831,CHECKING,1178.01,2023-06-19
854,13300,BUSINESS,11416.57,2025-08-11
855,12078,CHECKING,1147.94,2024-10-19
856,12887,CHECKING,1057.85,2022-04-27
857,1330,CHECKING,186.17,2022-11-08
858,7664,BUSINESS,3193.93,2023-06-24
859,12911,SAVINGS,4160.22,2025-08-30
860,2757,BUSINESS,339.83,2022-07-09
861,16782,CHECKING,7470.01,2024-05-07
862,11864,CHECKING,3019.17,2023-03-29
863,1981,CHECKING,3715.79,2025-01-01
864,19046,CHECKING,2905.91,2025-03-19
865,8348,CHECKING,2560.49,2024-08-08
866,1186,CHECKING,4100.82,2023-08-11
867,14139,CHECKING,843.52,2022-01-14
868,6434,BUSINESS,1004.03,2023-06-17
869,10033,BUSINESS,9894.75,2023-04-20
870,6179,BUSINESS,14604.56,2023-12-29
871,7364,BUSINESS,2336.51,2024-03-03
872,13659,CHECKING,1578.66,2025-07-13
873,280,CHECKING,5164.12,2022-07-30
874,19809,CHECKING,2627.45,2024-07-22
875,5482,CHECKING,128.57,2022-06-12
876,6219,SAVINGS,848.92,2025-06-14
877,5536,CHECKING,6293.42,2023-08-27
878,4414,CHECKING,5378.25,2022-04-11
879,3850,SAVINGS,137.35,2022-04-09
880,9684,SAVINGS,1254.96,2023-12-24
881,8380,SAVINGS,1313.81,2024-02-11
882,13466,BUSINESS,5572.07,2023-12-29
883,4504,BUSINESS,99.54,2023-10-17
884,11257,BUSINESS,549.68,2024-05-21
885,18180,BUSINESS,8045.09,2022-08-28
886,10505,CHECKING,983.39,2023-10-12
887,4958,SAVINGS,5288.5,2022-07-28
888,16866,BUSINESS,1360.24,2025-07-30
889,1288,BUSINESS,523.7,2025-09-12
890,16155,BUSINESS,1393.1,2024-06-22
891,3215,BUSINESS,6405.47,2025-10-26
892,13356,SAVINGS,9679.18,2023-07-31
893,7868,BUSINESS,8866.25,2024-02-23
894,10196,BUSINESS,2530.71,2024-09-18
895,2774,BUSINESS,5514.38,2023-12-16
896,19687,BUSINESS,1146.97,2023-01-20
897,12461,CHECKING,1734.67,2022-04-28
898,7229,SAVINGS,11332.99,2023-10-22
899,18341,CHECKING,65.44,2024-01-28
900,7846,SAVINGS,446.94,2022-03-28
901,9232,CHECKING,1165.25,2024-04-19
902,6117,CHECKING,134.45,2023-03-29
903,1888,CHECKING,1001.02,2025-04-19
904,17421,SAVINGS,4373.84,2025-01-03
905,7370,SAVINGS,2735.93,2025-03-16
906,8544,SAVINGS,11159.32,2024-04-27
907,1139,BUSINESS,8503.48,2023-10-16
908,7894,SAVINGS,2091.36,2025-09-04
909,2579,BUSINESS,1501.63,2022-09-26
910,11988,BUSINESS,2387.7,2023-07-03
911,17335,CHECKING,4461.59,2024-05-21
912,13293,SAVINGS,1560.31,2024-12-29
913,12251,BUSINESS,4892.81,2025-08-28
914,8752,CHECKING,2633.18,2025-04-14
915,15300,BUSINESS,4015.34,2024-09-22
916,12793,BUSINESS,2864.63,2022-10-06
917,18472,BUSINESS,1744.0,2024-08-13
918,8801,CHECKING,14826.34,2022-09-16
919,10841,CHECKING,7211.27,2023-01-29
920,13153,BUSINESS,754.77,2023-11-13
921,8791,BUSINESS,10142.52,2024-11-08
922,10994,SAVINGS,3341.6,2025-11-29
923,11813,SAVINGS,11247.7,2025-10-12
924,14307,CHECKING,8043.57,2025-06-18
925,18492,CHECKING,2768.78,2022-10-04
926,8876,CHECKING,113.63,2023-02-15
927,12671,BUSINESS,1564.5,2025-03-04
928,19486,BUSINESS,3900.44,2024-09-06
929,12528,SAVINGS,5018.49,2022-09-02
930,14120,SAVINGS,1491.27,2021-12-24
931,9187,SAVINGS,750.37,2022-01-29
932,2592,SAVINGS,9006.94,2023-09-24
933,11248,CHECKING,20803.12,2024-07-09
934,12123,SAVINGS,3729.47,2024-07-31
935,17547,BUSINESS,941.77,2025-08-17
936,260,BUSINESS,1589.38,2022-04-28
937,10881,BUSINESS,92.81,2025-05-26
938,10039,BUSINESS,12284.44,2022-02-05
939,2869,CHECKING,626.41,2024-02-22
940,6075,CHECKING,4296.2,2024-06-23
941,19528,SAVINGS,1601.41,2022-12-08
942,10588,CHECKING,4039.18,2023-03-09
943,18866,CHECKING,5269.44,2023-05-20
944,13012,CHECKING,8852.2,2024-07-10
945,14637,SAVINGS,1156.01,2023-11-24
946,3698,SAVINGS,55.28,2024-02-16
947,444,CHECKING,736.04,2025-02-08
948,9050,SAVINGS,11513.86,2024-01-16
949,7852,CHECKING,10353.01,2024-02-12
950,19285,SAVINGS,4549.22,2023-08-05
951,8707,SAVINGS,4587.92,2025-11-21
952,12610,SAVINGS,5468.67,2022-07-31
953,9369,SAVINGS,964.11,2022-07-26
954,8677,BUSINESS,12291.05,2023-05-10
955,17841,BUSINESS,2713.05,2024-09-04
956,6404,SAVINGS,2415.55,2024-02-13
957,5159,CHECKING,3658.58,2023-08-22
958,3813,CHECKING,240.52,2023-05-30
959,10379,CHECKING,909.31,2023-07-26
960,6996,BUSINESS,6697.7,2025-10-08
961,1830,CHECKING,432.14,2025-02-20
962,18566,CHECKING,4621.01,2022-01-17
963,7210,BUSINESS,1407.5,2024-03-21
964,15005,SAVINGS,2465.71,2023-09-19
965,3417,BUSINESS,1703.26,2024-09-27
966,593,SAVINGS,2197.74,2022-02-17
967,17504,BUSINESS,6347.82,2024-05-29
968,3998,CHECKING,1762.86,2025-08-27
969,17395,CHECKING,4178.22,2023-03-12
970,5473,SAVINGS,3231.8,2024-11-24
971,3941,SAVINGS,5448.33,2022-02-14
972,12071,BUSINESS,13809.61,2022-11-08
973,17990,CHECKING,6594.53,2023-08-27
974,3028,BUSINESS,1209.98,2022-05-17
975,9203,CHECKING,158.4,2025-08-31
976,5126,SAVINGS,1520.85,2022-01-15
977,11887,BUSINESS,4520.3,2023-05-14
978,9155,BUSINESS,263.98,2022-06-05
979,5775,CHECKING,3429.53,2022-09-29
980,16564,CHECKING,4542.14,2023-08-20
981,8512,CHECKING,2034.16,2023-11-20
982,16321,SAVINGS,7368.25,2022-08-24
983,3685,CHECKING,563.59,2022-12-04
984,6357,BUSINESS,390.55,2024-01-10
985,5361,BUSINESS,6513.24,2024-04-07
986,830,BUSINESS,3420.85,2022-06-11
987,17336,CHECKING,5830.21,2024-12-09
988,11189,BUSINESS,2853.12,2022-01-25
989,4837,SAVINGS,1414.48,2022-10-28
990,14573,CHECKING,8549.12,2024-04-15
991,14843,SAVINGS,8032.61,2025-05-08
992,18918,CHECKING,5932.24,2022-03-15
993,13118,BUSINESS,1588.27,2023-10-03
994,10615,CHECKING,4460.8,2023-05-11
995,6171,SAVINGS,2239.05,2025-09-29
996,15337,SAVINGS,480.25,2023-12-18
997,3653,CHECKING,12463.5,2022-11-12
998,2030,BUSINESS,735.65,2022-11-10
999,1529,BUSINESS,15002.45,2023-11-16
1000,11702,SAVINGS,2953.01,2022-06-24
1001,14396,BUSINESS,1023.65,2022-12-31
1002,2061,SAVINGS,3903.35,2024-08-22
1003,12042,CHECKING,10315.71,2023-04-23
1004,17012,BUSINESS,6588.04,2022-01-05
1005,1496,SAVINGS,8213.97,2024-11-21
1006,830,SAVINGS,5376.19,2023-05-21
1007,15855,BUSINESS,5892.77,2022-08-15
1008,5839,BUSINESS,9458.86,2024-05-29
1009,4196,SAVINGS,1436.2,2023-02-15
1010,10132,SAVINGS,3361.09,2023-11-04
1011,10479,CHECKING,1250.07,2023-08-19
1012,6386,SAVINGS,21977.79,2024-09-22
1013,13941,SAVINGS,14417.32,2023-01-14
1014,19799,CHECKING,201.13,2024-03-08
1015,7429,BUSINESS,6113.66,2022-11-29
1016,4045,SAVINGS,12967.92,2022-04-30
1017,13042,BUSINESS,995.76,2022-12-29
1018,2846,CHECKING,4196.01,2021-12-30
1019,5390,SAVINGS,12354.33,2023-09-15
1020,6504,SAVINGS,172.68,2023-08-14
1021,6492,CHECKING,5977.05,2024-09-20
1022,11334,CHECKING,1764.47,2021-12-28
1023,5052,BUSINESS,12911.24,2023-11-25
1024,12805,SAVINGS,17712.35,2023-06-03
1025,878,BUSINESS,14435.87,2024-10-28
1026,6111,BUSINESS,3214.31,2025-08-18
1027,15881,SAVINGS,9904.05,2022-01-02
1028,11272,SAVINGS,9307.14,2023-04-29
1029,12240,BUSINESS,1921.7,2023-01-29
1030,11543,BUSINESS,8827.99,2023-11-16
1031,6987,SAVINGS,188.55,2022-02-03
1032,4862,SAVINGS,4535.04,2024-05-26
1033,4941,BUSINESS,1306.88,2023-09-03
1034,14507,SAVINGS,642.39,2022-06-07
1035,6230,BUSINESS,400.38,2024-05-12
1036,19772,BUSINESS,5958.39,2023-06-05
1037,5712,SAVINGS,2076.63,2024-04-14
1038,9416,CHECKING,6450.68,2022-09-02
1039,15522,BUSINESS,337.95,2023-01-14
1040,7277,CHECKING,1893.8,2024-07-18
1041,7390,SAVINGS,3877.12,2023-12-18
1042,7427,CHECKING,7820.49,2023-05-17
1043,13987,SAVINGS,1919.15,2022-08-16
1044,16623,CHECKING,4916.05,2024-07-28
1045,1139,CHECKING,10856.81,2024-05-10
1046,13013,SAVINGS,4783.78,2024-01-29
1047,1605,BUSINESS,1326.08,2021-12-24
1048,15045,SAVINGS,123.52,2022-03-22
1049,16760,SAVINGS,10204.91,2022-03-19
1050,12750,BUSINESS,107.49,2024-06-01
1051,16314,SAVINGS,10385.29,2025-07-22
1052,16570,SAVINGS,3763.82,2024-05-12
1053,6551,CHECKING,13989.96,2022-01-23
1054,1265,SAVINGS,8016.86,2023-07-16
1055,464,CHECKING,30910.97,2022-08-03
1056,4086,SAVINGS,2159.39,2022-10-19
1057,12991,SAVINGS,7287.63,2025-05-10
1058,11608,BUSINESS,2570.25,2025-12-12
1059,18142,SAVINGS,3268.44,2022-09-23
1060,18294,BUSINESS,4937.66,2024-02-27
1061,18358,BUSINESS,10344.57,2024-01-05
1062,5993,BUSINESS,20701.99,2023-08-11
1063,2938,CHECKING,7310.99,2024-02-21
1064,14246,BUSINESS,2704.42,2022-10-21
1065,8590,BUSINESS,2735.35,2022-06-21
1066,8464,CHECKING,6689.09,2023-03-23
1067,15679,SAVINGS,1364.15,2023-09-20
1068,10628,CHECKING,585.33,2023-03-28
1069,8607,SAVINGS,2189.6,2024-06-07
1070,4757,SAVINGS,1693.05,2022-07-04
1071,7101,BUSINESS,1757.07,2025-01-28
1072,5006,SAVINGS,1330.31,2023-08-31
1073,5289,BUSINESS,215.02,2023-07-04
1074,16658,SAVINGS,90.18,2024-09-21
1075,3478,BUSINESS,21999.89,2022-04-20
1076,9570,CHECKING,2791.1,2023-03-07
1077,5046,CHECKING,2425.19,2022-09-01
1078,18358,BUSINESS,5691.66,2022-09-26
1079,18550,SAVINGS,1231.13,2021-12-23
1080,6034,SAVINGS,14974.78,2024-03-04
1081,11592,CHECKING,7716.96,2025-08-30
1082,1874,CHECKING,468.32,2022-01-16
1083,5998,BUSINESS,2702.82,2023-12-15
1084,11061,SAVINGS,10564.71,2022-12-28
1085,12177,BUSINESS,14477.81,2024-08-01
1086,1616,CHECKING,3149.94,2023-12-05
1087,7938,BUSINESS,4751.97,2024-01-25
1088,15689,SAVINGS,913.81,2023-09-25
1089,2185,BUSINESS,23647.22,2025-05-12
1090,3760,BUSINESS,1317.69,2024-03-02
1091,1817,CHECKING,14300.05,2023-03-04
1092,13003,BUSINESS,5244.07,2025-04-11
1093,16115,CHECKING,4679.11,2025-05-01
1094,3426,SAVINGS,3594.26,2023-12-27
1095,207,CHECKING,1311.18,2024-02-01
1096,10331,SAVINGS,971.13,2025-11-18
1097,18314,CHECKING,1245.42,2023-07-31
1098,3999,BUSINESS,1031.67,2022-05-13
1099,18406,CHECKING,7561.2,2022-03-12
1100,4866,SAVINGS,2154.88,2024-09-01
1101,2351,SAVINGS,297.92,2024-08-24
1102,12628,SAVINGS,17385.42,2022-03-04
1103,13150,BUSINESS,10761.6,2022-02-16
1104,1879,BUSINESS,13138.27,2022-12-29
1105,9399,BUSINESS,26400.25,2024-12-18
1106,13085,SAVINGS,955.17,2022-01-19
1107,18708,BUSINESS,2522.91,2025-02-26
1108,15517,BUSINESS,7099.02,2023-12-22
1109,11973,CHECKING,5953.98,2024-06-02
1110,2073,CHECKING,835.56,2022-06-11
1111,9072,CHECKING,8459.57,2022-07-23
1112,1476,CHECKING,1270.85,2024-10-21
1113,10435,CHECKING,1266.84,2023-06-17
1114,18635,SAVINGS,3849.86,2023-09-17
1115,5711,BUSINESS,4493.97,2024-03-02
1116,2206,CHECKING,4338.53,2025-12-05
1117,2834,CHECKING,479.73,2023-02-27
1118,8771,SAVINGS,10496.62,2024-11-04
1119,2540,BUSINESS,1543.51,2022-01-16
1120,11214,CHECKING,693.52,2025-07-29
1121,14034,CHECKING,10979.79,2022-11-01
1122,555,BUSINESS,15578.38,2022-09-05
1123,2993,BUSINESS,9907.13,2022-05-21
1124,12320,BUSINESS,8290.94,2024-12-22
1125,6932,BUSINESS,5324.56,2024-09-17
1126,10520,CHECKING,4002.07,2024-08-06
1127,17929,CHECKING,455.02,2022-10-04
1128,11723,SAVINGS,2625.07,2022-05-25
1129,1973,CHECKING,2331.56,2022-10-28
1130,18,SAVINGS,1503.86,2023-06-18
1131,596,CHECKING,6426.28,2024-06-19
1132,5529,CHECKING,3424.66,2022-09-21
1133,5188,BUSINESS,422.6,2022-06-12
1134,489,SAVINGS,1243.48,2024-04-07
1135,16258,SAVINGS,5748.35,2024-09-08
1136,4455,BUSINESS,395.92,2023-07-25
1137,2943,SAVINGS,9525.99,2023-01-09
1138,10076,SAVINGS,3417.44,2025-09-04
1139,6613,BUSINESS,3275.28,2023-04-05
1140,7984,BUSINESS,4487.44,2023-08-22
1141,14091,BUSINESS,8705.74,2023-02-25
1142,13223,CHECKING,2137.09,2025-10-01
1143,17432,BUSINESS,5666.27,2023-09-24
1144,14874,CHECKING,4170.47,2023-10-07
1145,1191,BUSINESS,1553.24,2022-11-10
1146,17145,CHECKING,10544.56,2022-03-14
1147,7066,SAVINGS,7983.25,2022-05-20
1148,5406,CHECKING,5371.33,2023-03-28
1149,16075,CHECKING,9505.03,2022-06-16
1150,7581,SAVINGS,10098.1,2022-11-14
1151,19725,SAVINGS,6161.23,2023-04-18
1152,4321,CHECKING,9070.43,2022-01-09
1153,12760,BUSINESS,5977.9,2025-09-16
1154,928,CHECKING,5699.37,2023-02-13
1155,11113,BUSINESS,4819.68,2023-12-25
1156,18900,BUSINESS,6986.1,2024-08-10
1157,17524,BUSINESS,863.47,2025-10-09
1158,15570,BUSINESS,10637.73,2024-08-31
1159,17849,CHECKING,10272.52,2025-08-25
1160,11548,SAVINGS,148.42,2025-03-17
1161,6816,BUSINESS,8738.24,2025-04-10
1162,18733,BUSINESS,689.82,2023-03-24
1163,10118,SAVINGS,2040.73,2025-02-05
1164,3778,BUSINESS,6803.29,2022-03-09
1165,3005,BUSINESS,876.29,2023-02-05
1166,12525,CHECKING,8517.84,2023-04-25
1167,10118,SAVINGS,8922.95,2023-03-29
1168,1012,BUSINESS,3540.98,2023-08-14
1169,18948,BUSINESS,32.03,2023-04-28
1170,10974,SAVINGS,1691.64,2025-05-03
1171,7641,SAVINGS,4797.65,2022-01-01
1172,4743,SAVINGS,19865.82,2023-11-18
1173,5196,SAVINGS,4995.83,2023-08-12
1174,19206,SAVINGS,1504.2,2025-01-04
1175,11534,SAVINGS,5025.69,2025-06-15
1176,11440,CHECKING,3882.49,2022-06-23
1177,12391,CHECKING,7567.13,2024-11-01
1178,9267,BUSINESS,565.74,2024-02-22
1179,14946,CHECKING,7157.04,2025-10-25
1180,15727,SAVINGS,3896.43,2024-03-25
1181,1637,SAVINGS,16483.11,2024-09-26
1182,4597,CHECKING,2091.78,2022-05-09
1183,18392,CHECKING,5006.82,2024-04-24
